Station,Year,Month,Temp
Indre Utsira,2004,11,NaN
Indre Utsira,2004,12,9.08811616161616
Indre Utsira,2005,1,NaN
Indre Utsira,2005,2,6.41426767676768
Indre Utsira,2005,3,5.32088383838384
Indre Utsira,2005,4,6.22616161616162
Indre Utsira,2005,5,7.24758585858586
Indre Utsira,2005,6,7.63368421052632
Indre Utsira,2005,7,9.27777777777778
Indre Utsira,2005,8,9.84133838383838
Indre Utsira,2005,9,NaN
Indre Utsira,2005,10,12.2569494949495
Indre Utsira,2005,11,10.5255252525253
Indre Utsira,2005,12,10.0873585858586
Indre Utsira,2006,1,7.40770202020202
Indre Utsira,2006,2,5.90835858585859
Indre Utsira,2006,3,5.32632828282828
Indre Utsira,2006,4,6.94678282828283
Indre Utsira,2006,5,7.3444797979798
Indre Utsira,2006,6,8.16732323232323
Indre Utsira,2006,7,8.81381313131313
Indre Utsira,2006,8,9.85769191919192
Indre Utsira,2006,9,11.5940151515152
Indre Utsira,2006,10,12.4515656565657
Indre Utsira,2006,11,11.1799141414141
Indre Utsira,2006,12,10.5039898989899
Indre Utsira,2007,1,9.18532828282828
Indre Utsira,2007,2,7.38426767676768
Indre Utsira,2007,3,NaN
Indre Utsira,2007,4,6.8905
Indre Utsira,2007,5,7.83695454545455
Indre Utsira,2007,6,8.56430808080808
Indre Utsira,2007,7,9.78475252525253
Indre Utsira,2007,8,10.8874595959596
Indre Utsira,2007,9,12.1316616161616
Indre Utsira,2007,10,13.8551262626263
Indre Utsira,2007,11,12.5591414141414
Indre Utsira,2007,12,10.1201767676768
Indre Utsira,2008,1,7.69987373737374
Indre Utsira,2008,2,6.54238383838384
Indre Utsira,2008,3,NaN
Indre Utsira,2008,4,NaN
Indre Utsira,2008,5,7.3935101010101
Indre Utsira,2008,6,7.55442424242424
Indre Utsira,2008,7,11.5594545454545
Indre Utsira,2008,8,12.5611060606061
Indre Utsira,2008,9,12.082696969697
Indre Utsira,2008,10,11.3466666666667
Indre Utsira,2008,11,9.15703535353535
Indre Utsira,2008,12,8.96810101010101
Indre Utsira,2009,1,8.02959090909091
Indre Utsira,2009,2,6.02165656565657
Indre Utsira,2009,3,NaN
Indre Utsira,2009,4,NaN
Indre Utsira,2009,5,NaN
Indre Utsira,2009,6,7.58042929292929
Indre Utsira,2009,7,10.0960303030303
Indre Utsira,2009,8,13.0343181818182
Indre Utsira,2009,9,14.6044848484848
Indre Utsira,2009,10,12.0123434343434
Indre Utsira,2009,11,11.7531868686869
Indre Utsira,2009,12,9.06785353535354
Indre Utsira,2010,1,6.67116161616162
Indre Utsira,2010,2,5.4010303030303
Indre Utsira,2010,3,6.31500505050505
Indre Utsira,2010,4,6.3544595959596
Indre Utsira,2010,5,7.28821212121212
Indre Utsira,2010,6,7.53231313131313
Indre Utsira,2010,7,8.39560101010101
Indre Utsira,2010,8,12.079803030303
Indre Utsira,2010,9,14.1297828282828
Indre Utsira,2010,10,11.1677272727273
Indre Utsira,2010,11,NaN
Indre Utsira,2010,12,9.42498484848485
Indre Utsira,2011,1,5.21124242424242
Indre Utsira,2011,2,NaN
Indre Utsira,2011,3,3.1269696969697
Indre Utsira,2011,4,5.48121717171717
Indre Utsira,2011,5,NaN
Indre Utsira,2011,6,8.30030303030303
Indre Utsira,2011,7,NaN
Indre Utsira,2011,8,11.4058434343434
Indre Utsira,2011,9,10.4688181818182
Indre Utsira,2011,10,11.0022626262626
Indre Utsira,2011,11,9.49039898989899
Indre Utsira,2011,12,7.88042424242424
Indre Utsira,2012,1,8.31368181818182
Indre Utsira,2012,2,NaN
Indre Utsira,2012,3,NaN
Indre Utsira,2012,4,NaN
Indre Utsira,2012,5,NaN
Indre Utsira,2012,6,NaN
Indre Utsira,2012,7,NaN
Indre Utsira,2012,8,NaN
Indre Utsira,2012,9,NaN
Indre Utsira,2012,10,NaN
Indre Utsira,2012,11,NaN
Indre Utsira,2012,12,NaN
Indre Utsira,2013,1,NaN
Indre Utsira,2013,2,NaN
Indre Utsira,2013,3,NaN
Indre Utsira,2013,4,NaN
Indre Utsira,2013,5,NaN
Indre Utsira,2013,6,NaN
Indre Utsira,2013,7,NaN
Indre Utsira,2013,8,NaN
Indre Utsira,2013,9,NaN
Indre Utsira,2013,10,NaN
Indre Utsira,2013,11,NaN
Indre Utsira,2013,12,NaN
Indre Utsira,2014,1,NaN
Indre Utsira,2014,2,NaN
Indre Utsira,2014,3,5.7335101010101
Indre Utsira,2014,4,6.30507070707071
Indre Utsira,2014,5,7.42299494949495
Indre Utsira,2014,6,7.56430303030303
Indre Utsira,2014,7,9.75127777777778
Indre Utsira,2014,8,10.8680606060606
Indre Utsira,2014,9,NaN
Indre Utsira,2014,10,NaN
Indre Utsira,2014,11,NaN
Indre Utsira,2014,12,NaN
Indre Utsira,2015,1,7.86758080808081
Indre Utsira,2015,2,6.54387878787879
Indre Utsira,2015,3,6.64907575757576
Indre Utsira,2015,4,6.31893434343434
Indre Utsira,2015,5,7.43198484848485
Indre Utsira,2015,6,8.30504545454545
Indre Utsira,2015,7,9.12494949494949
Indre Utsira,2015,8,12.4061060606061
Indre Utsira,2015,9,14.0307222222222
Indre Utsira,2015,10,10.6539646464646
Indre Utsira,2015,11,11.7778434343434
Indre Utsira,2015,12,9.73027272727273
Indre Utsira,2016,1,8.21583333333333
Indre Utsira,2016,2,6.61397474747475
Indre Utsira,2016,3,5.96618181818182
Indre Utsira,2016,4,6.60186363636364
Indre Utsira,2016,5,7.61601515151515
Indre Utsira,2016,6,8.3335
Indre Utsira,2016,7,10.1009343434343
Indre Utsira,2016,8,11.8118333333333
Indre Utsira,2016,9,12.4537222222222
Indre Utsira,2016,10,12.3810252525253
Indre Utsira,2016,11,10.5355353535354
Indre Utsira,2016,12,9.98361616161616
Indre Utsira,2017,1,7.72200505050505
Indre Utsira,2017,2,NaN
Indre Utsira,2017,3,6.19092929292929
Indre Utsira,2017,4,7.24571717171717
Indre Utsira,2017,5,7.7779898989899
Indre Utsira,2017,6,8.55083838383838
Indre Utsira,2017,7,11.2121717171717
Indre Utsira,2017,8,12.8327272727273
Indre Utsira,2017,9,NaN
Indre Utsira,2017,10,13.8730454545455
Indre Utsira,2017,11,10.1207575757576
Indre Utsira,2017,12,9.11583333333333
Indre Utsira,2018,1,8.35627272727273
Indre Utsira,2018,2,NaN
Indre Utsira,2018,3,5.18104545454545
Indre Utsira,2018,4,6.21163131313131
Indre Utsira,2018,5,7.4049797979798
Indre Utsira,2018,6,7.72893434343434
Indre Utsira,2018,7,7.75427777777778
Indre Utsira,2018,8,11.1415757575758
Indre Utsira,2018,9,13.493994949495
Indre Utsira,2018,10,11.8348232323232
Indre Utsira,2018,11,10.9662828282828
Indre Utsira,2018,12,9.60065151515152
Indre Utsira,2019,1,7.86292929292929
Indre Utsira,2019,2,NaN
Indre Utsira,2019,3,6.24807070707071
Indre Utsira,2019,4,6.68326767676768
Indre Utsira,2019,5,7.27914141414142
Indre Utsira,2019,6,8.8254898989899
Indre Utsira,2019,7,10.0021313131313
Indre Utsira,2019,8,11.7384646464646
Indre Utsira,2019,9,11.1477631578947
Indre Utsira,2019,10,11.3535
Indre Utsira,2019,11,10.6239292929293
Indre Utsira,2019,12,NaN
Indre Utsira,2020,1,8.16219696969697
Indre Utsira,2020,2,7.74106060606061
Indre Utsira,2020,3,6.38064141414141
Indre Utsira,2020,4,7.04582323232323
Indre Utsira,2020,5,7.47926262626263
Indre Utsira,2020,6,9.00087373737374
Indre Utsira,2020,7,11.2814191919192
Indre Utsira,2020,8,12.7927525252525
Indre Utsira,2020,9,11.7525858585859
Indre Utsira,2020,10,12.2199292929293
Indre Utsira,2020,11,11.6096818181818
Indre Utsira,2020,12,8.80863131313131
Ytre Utsira,1940,1,NaN
Ytre Utsira,1940,2,NaN
Ytre Utsira,1940,3,NaN
Ytre Utsira,1940,4,NaN
Ytre Utsira,1940,5,NaN
Ytre Utsira,1940,6,NaN
Ytre Utsira,1940,7,NaN
Ytre Utsira,1940,8,NaN
Ytre Utsira,1940,9,NaN
Ytre Utsira,1940,10,NaN
Ytre Utsira,1940,11,NaN
Ytre Utsira,1940,12,NaN
Ytre Utsira,1941,1,NaN
Ytre Utsira,1941,2,NaN
Ytre Utsira,1941,3,NaN
Ytre Utsira,1941,4,NaN
Ytre Utsira,1941,5,NaN
Ytre Utsira,1941,6,NaN
Ytre Utsira,1941,7,NaN
Ytre Utsira,1941,8,NaN
Ytre Utsira,1941,9,NaN
Ytre Utsira,1941,10,NaN
Ytre Utsira,1941,11,NaN
Ytre Utsira,1941,12,NaN
Ytre Utsira,1942,1,NaN
Ytre Utsira,1942,2,3.89934343434343
Ytre Utsira,1942,3,2.41323232323232
Ytre Utsira,1942,4,4.08414141414141
Ytre Utsira,1942,5,4.8580303030303
Ytre Utsira,1942,6,6.12520202020202
Ytre Utsira,1942,7,NaN
Ytre Utsira,1942,8,10.6273737373737
Ytre Utsira,1942,9,NaN
Ytre Utsira,1942,10,NaN
Ytre Utsira,1942,11,NaN
Ytre Utsira,1942,12,NaN
Ytre Utsira,1943,1,6.49989898989899
Ytre Utsira,1943,2,6.38944444444444
Ytre Utsira,1943,3,5.3540404040404
Ytre Utsira,1943,4,5.88237373737374
Ytre Utsira,1943,5,7.25116161616162
Ytre Utsira,1943,6,8.50171717171717
Ytre Utsira,1943,7,9.74505050505051
Ytre Utsira,1943,8,11.3114141414141
Ytre Utsira,1943,9,11.4016161616162
Ytre Utsira,1943,10,10.339898989899
Ytre Utsira,1943,11,9.72277777777778
Ytre Utsira,1943,12,8.14272727272727
Ytre Utsira,1944,1,7.92510101010101
Ytre Utsira,1944,2,6.34722222222222
Ytre Utsira,1944,3,6.27838383838384
Ytre Utsira,1944,4,6.15570707070707
Ytre Utsira,1944,5,7.08242424242424
Ytre Utsira,1944,6,7.03777777777778
Ytre Utsira,1944,7,7.85919191919192
Ytre Utsira,1944,8,9.25287878787879
Ytre Utsira,1944,9,12.8028787878788
Ytre Utsira,1944,10,12.1588888888889
Ytre Utsira,1944,11,10.2105555555556
Ytre Utsira,1944,12,8.79676767676768
Ytre Utsira,1945,1,7.29666666666667
Ytre Utsira,1945,2,4.62712121212121
Ytre Utsira,1945,3,5.97823232323232
Ytre Utsira,1945,4,5.4439898989899
Ytre Utsira,1945,5,6.48363636363636
Ytre Utsira,1945,6,8.05469696969697
Ytre Utsira,1945,7,9.43782828282828
Ytre Utsira,1945,8,10.4362626262626
Ytre Utsira,1945,9,9.70363636363636
Ytre Utsira,1945,10,10.1929797979798
Ytre Utsira,1945,11,NaN
Ytre Utsira,1945,12,7.8040404040404
Ytre Utsira,1946,1,7.22585858585859
Ytre Utsira,1946,2,6.6869696969697
Ytre Utsira,1946,3,5.08828282828283
Ytre Utsira,1946,4,5.56106060606061
Ytre Utsira,1946,5,6.55919191919192
Ytre Utsira,1946,6,8.14843434343434
Ytre Utsira,1946,7,9.41454545454545
Ytre Utsira,1946,8,11.384898989899
Ytre Utsira,1946,9,10.2714646464646
Ytre Utsira,1946,10,10.9455555555556
Ytre Utsira,1946,11,11.1944444444444
Ytre Utsira,1946,12,NaN
Ytre Utsira,1947,1,6.85050505050505
Ytre Utsira,1947,2,4.97257575757576
Ytre Utsira,1947,3,4.06388888888889
Ytre Utsira,1947,4,5.78540404040404
Ytre Utsira,1947,5,6.72691919191919
Ytre Utsira,1947,6,7.70439393939394
Ytre Utsira,1947,7,9.16020202020202
Ytre Utsira,1947,8,8.80237373737374
Ytre Utsira,1947,9,12.9444949494949
Ytre Utsira,1947,10,12.6201515151515
Ytre Utsira,1947,11,NaN
Ytre Utsira,1947,12,9.08292929292929
Ytre Utsira,1948,1,6.94414141414141
Ytre Utsira,1948,2,5.23393939393939
Ytre Utsira,1948,3,5.52828282828283
Ytre Utsira,1948,4,6.10585858585859
Ytre Utsira,1948,5,6.9370202020202
Ytre Utsira,1948,6,7.60368686868687
Ytre Utsira,1948,7,10.4426262626263
Ytre Utsira,1948,8,10.8919696969697
Ytre Utsira,1948,9,9.84757575757576
Ytre Utsira,1948,10,10.08
Ytre Utsira,1948,11,9.31065656565656
Ytre Utsira,1948,12,8.3810101010101
Ytre Utsira,1949,1,NaN
Ytre Utsira,1949,2,7.0689898989899
Ytre Utsira,1949,3,5.6280303030303
Ytre Utsira,1949,4,6.05454545454545
Ytre Utsira,1949,5,6.53722222222222
Ytre Utsira,1949,6,6.95060606060606
Ytre Utsira,1949,7,8.76070707070707
Ytre Utsira,1949,8,10.7966666666667
Ytre Utsira,1949,9,NaN
Ytre Utsira,1949,10,10.389797979798
Ytre Utsira,1949,11,9.41691919191919
Ytre Utsira,1949,12,NaN
Ytre Utsira,1950,1,6.62944444444445
Ytre Utsira,1950,2,5.94358585858586
Ytre Utsira,1950,3,5.72873737373737
Ytre Utsira,1950,4,6.18474747474747
Ytre Utsira,1950,5,6.62383838383838
Ytre Utsira,1950,6,7.70919191919192
Ytre Utsira,1950,7,9.54
Ytre Utsira,1950,8,NaN
Ytre Utsira,1950,9,NaN
Ytre Utsira,1950,10,12.0323737373737
Ytre Utsira,1950,11,11.3304545454545
Ytre Utsira,1950,12,NaN
Ytre Utsira,1951,1,NaN
Ytre Utsira,1951,2,5.21363636363636
Ytre Utsira,1951,3,4.43520202020202
Ytre Utsira,1951,4,5.43434343434343
Ytre Utsira,1951,5,5.78015151515152
Ytre Utsira,1951,6,6.54585858585859
Ytre Utsira,1951,7,7.24540404040404
Ytre Utsira,1951,8,10.4088888888889
Ytre Utsira,1951,9,12.4684343434343
Ytre Utsira,1951,10,13.7276767676768
Ytre Utsira,1951,11,11.8320707070707
Ytre Utsira,1951,12,NaN
Ytre Utsira,1952,1,7.17050505050505
Ytre Utsira,1952,2,6.3520202020202
Ytre Utsira,1952,3,5.25479797979798
Ytre Utsira,1952,4,5.27060606060606
Ytre Utsira,1952,5,6.33343434343434
Ytre Utsira,1952,6,7.30590909090909
Ytre Utsira,1952,7,8.49878787878788
Ytre Utsira,1952,8,10.9711616161616
Ytre Utsira,1952,9,10.6863636363636
Ytre Utsira,1952,10,11.0907575757576
Ytre Utsira,1952,11,NaN
Ytre Utsira,1952,12,NaN
Ytre Utsira,1953,1,7.00161616161616
Ytre Utsira,1953,2,6.2059595959596
Ytre Utsira,1953,3,5.87792929292929
Ytre Utsira,1953,4,5.42111111111111
Ytre Utsira,1953,5,5.82020202020202
Ytre Utsira,1953,6,7.93772727272727
Ytre Utsira,1953,7,9.32752525252525
Ytre Utsira,1953,8,10.4044444444444
Ytre Utsira,1953,9,10.6906060606061
Ytre Utsira,1953,10,9.47853535353535
Ytre Utsira,1953,11,9.38868686868687
Ytre Utsira,1953,12,7.48045454545455
Ytre Utsira,1954,1,7.64646464646465
Ytre Utsira,1954,2,6.48429292929293
Ytre Utsira,1954,3,4.4940404040404
Ytre Utsira,1954,4,5.68207070707071
Ytre Utsira,1954,5,7.03707070707071
Ytre Utsira,1954,6,7.41368686868687
Ytre Utsira,1954,7,NaN
Ytre Utsira,1954,8,11.9703535353535
Ytre Utsira,1954,9,11.0119696969697
Ytre Utsira,1954,10,11.0909090909091
Ytre Utsira,1954,11,9.63005050505051
Ytre Utsira,1954,12,9.13141414141414
Ytre Utsira,1955,1,7.61434343434343
Ytre Utsira,1955,2,5.62717171717172
Ytre Utsira,1955,3,5.85747474747475
Ytre Utsira,1955,4,4.8980303030303
Ytre Utsira,1955,5,6.33863636363636
Ytre Utsira,1955,6,7.12075757575758
Ytre Utsira,1955,7,7.2190404040404
Ytre Utsira,1955,8,8.61651515151515
Ytre Utsira,1955,9,10.4618181818182
Ytre Utsira,1955,10,11.5160101010101
Ytre Utsira,1955,11,NaN
Ytre Utsira,1955,12,NaN
Ytre Utsira,1956,1,NaN
Ytre Utsira,1956,2,4.49767676767677
Ytre Utsira,1956,3,NaN
Ytre Utsira,1956,4,5.30575757575758
Ytre Utsira,1956,5,6.17080808080808
Ytre Utsira,1956,6,6.62388888888889
Ytre Utsira,1956,7,7.69287878787879
Ytre Utsira,1956,8,9.34272727272727
Ytre Utsira,1956,9,9.05964646464646
Ytre Utsira,1956,10,10.2824242424242
Ytre Utsira,1956,11,9.15909090909091
Ytre Utsira,1956,12,NaN
Ytre Utsira,1957,1,6.85621212121212
Ytre Utsira,1957,2,4.61893939393939
Ytre Utsira,1957,3,NaN
Ytre Utsira,1957,4,6.11181818181818
Ytre Utsira,1957,5,6.66106060606061
Ytre Utsira,1957,6,7.31186868686869
Ytre Utsira,1957,7,8.26176767676768
Ytre Utsira,1957,8,9.45287878787879
Ytre Utsira,1957,9,11.2376262626263
Ytre Utsira,1957,10,11.9747474747475
Ytre Utsira,1957,11,NaN
Ytre Utsira,1957,12,7.6509595959596
Ytre Utsira,1958,1,5.94242424242424
Ytre Utsira,1958,2,5.04883838383838
Ytre Utsira,1958,3,5.18176767676768
Ytre Utsira,1958,4,4.38111111111111
Ytre Utsira,1958,5,6.60893939393939
Ytre Utsira,1958,6,6.86161616161616
Ytre Utsira,1958,7,7.26681818181818
Ytre Utsira,1958,8,11.3547474747475
Ytre Utsira,1958,9,10.8489393939394
Ytre Utsira,1958,10,NaN
Ytre Utsira,1958,11,10.2582323232323
Ytre Utsira,1958,12,8.62560606060606
Ytre Utsira,1959,1,7.53277777777778
Ytre Utsira,1959,2,5.62161616161616
Ytre Utsira,1959,3,5.85338383838384
Ytre Utsira,1959,4,5.93691919191919
Ytre Utsira,1959,5,6.71151515151515
Ytre Utsira,1959,6,7.6000505050505
Ytre Utsira,1959,7,9.38929292929293
Ytre Utsira,1959,8,11.2111111111111
Ytre Utsira,1959,9,12.4105555555556
Ytre Utsira,1959,10,10.6313131313131
Ytre Utsira,1959,11,10.0621717171717
Ytre Utsira,1959,12,8.55338383838384
Ytre Utsira,1960,1,7.43479797979798
Ytre Utsira,1960,2,6.04626262626263
Ytre Utsira,1960,3,5.21868686868687
Ytre Utsira,1960,4,5.53888888888889
Ytre Utsira,1960,5,6.93388888888889
Ytre Utsira,1960,6,7.63121212121212
Ytre Utsira,1960,7,9.82671717171717
Ytre Utsira,1960,8,10.4629292929293
Ytre Utsira,1960,9,10.1845454545455
Ytre Utsira,1960,10,11.2310606060606
Ytre Utsira,1960,11,NaN
Ytre Utsira,1960,12,NaN
Ytre Utsira,1961,1,7.18959595959596
Ytre Utsira,1961,2,5.75959595959596
Ytre Utsira,1961,3,5.73550505050505
Ytre Utsira,1961,4,6.11464646464646
Ytre Utsira,1961,5,NaN
Ytre Utsira,1961,6,NaN
Ytre Utsira,1961,7,9.44166666666667
Ytre Utsira,1961,8,11.3768181818182
Ytre Utsira,1961,9,10.7360606060606
Ytre Utsira,1961,10,11.4284343434343
Ytre Utsira,1961,11,9.39570707070707
Ytre Utsira,1961,12,9.1119696969697
Ytre Utsira,1962,1,7.47353535353535
Ytre Utsira,1962,2,6.14681818181818
Ytre Utsira,1962,3,4.75323232323232
Ytre Utsira,1962,4,5.12722222222222
Ytre Utsira,1962,5,6.39914141414141
Ytre Utsira,1962,6,6.87813131313131
Ytre Utsira,1962,7,7.94378787878788
Ytre Utsira,1962,8,9.23580808080808
Ytre Utsira,1962,9,13.0418181818182
Ytre Utsira,1962,10,11.8156565656566
Ytre Utsira,1962,11,11.3258080808081
Ytre Utsira,1962,12,8.46681818181818
Ytre Utsira,1963,1,6.61767676767677
Ytre Utsira,1963,2,5.36676767676768
Ytre Utsira,1963,3,5.24161616161616
Ytre Utsira,1963,4,5.03661616161616
Ytre Utsira,1963,5,6.49050505050505
Ytre Utsira,1963,6,6.94393939393939
Ytre Utsira,1963,7,7.80287878787879
Ytre Utsira,1963,8,9.9059595959596
Ytre Utsira,1963,9,10.1064646464646
Ytre Utsira,1963,10,10.5951515151515
Ytre Utsira,1963,11,10.8107070707071
Ytre Utsira,1963,12,6.47106060606061
Ytre Utsira,1964,1,7.6929797979798
Ytre Utsira,1964,2,6.93489898989899
Ytre Utsira,1964,3,5.67040404040404
Ytre Utsira,1964,4,5.42237373737374
Ytre Utsira,1964,5,6.6519696969697
Ytre Utsira,1964,6,7.35550505050505
Ytre Utsira,1964,7,8.97020202020202
Ytre Utsira,1964,8,9.99393939393939
Ytre Utsira,1964,9,NaN
Ytre Utsira,1964,10,9.83949494949495
Ytre Utsira,1964,11,NaN
Ytre Utsira,1964,12,8.6570202020202
Ytre Utsira,1965,1,6.67949494949495
Ytre Utsira,1965,2,7.25257575757576
Ytre Utsira,1965,3,6.31207070707071
Ytre Utsira,1965,4,5.49166666666667
Ytre Utsira,1965,5,6.8269696969697
Ytre Utsira,1965,6,NaN
Ytre Utsira,1965,7,8.54
Ytre Utsira,1965,8,8.64954545454545
Ytre Utsira,1965,9,10.6778787878788
Ytre Utsira,1965,10,12.0608585858586
Ytre Utsira,1965,11,NaN
Ytre Utsira,1965,12,NaN
Ytre Utsira,1966,1,5.10979797979798
Ytre Utsira,1966,2,NaN
Ytre Utsira,1966,3,4.04252525252525
Ytre Utsira,1966,4,4.98368686868687
Ytre Utsira,1966,5,4.88353535353535
Ytre Utsira,1966,6,NaN
Ytre Utsira,1966,7,7.27914141414141
Ytre Utsira,1966,8,11.4782828282828
Ytre Utsira,1966,9,NaN
Ytre Utsira,1966,10,NaN
Ytre Utsira,1966,11,NaN
Ytre Utsira,1966,12,7.2700505050505
Ytre Utsira,1967,1,5.03656565656566
Ytre Utsira,1967,2,5.55419191919192
Ytre Utsira,1967,3,NaN
Ytre Utsira,1967,4,5.28252525252525
Ytre Utsira,1967,5,5.28318181818182
Ytre Utsira,1967,6,NaN
Ytre Utsira,1967,7,9.08717171717172
Ytre Utsira,1967,8,NaN
Ytre Utsira,1967,9,11.175
Ytre Utsira,1967,10,NaN
Ytre Utsira,1967,11,NaN
Ytre Utsira,1967,12,NaN
Ytre Utsira,1968,1,NaN
Ytre Utsira,1968,2,NaN
Ytre Utsira,1968,3,NaN
Ytre Utsira,1968,4,5.77959595959596
Ytre Utsira,1968,5,6.03055555555556
Ytre Utsira,1968,6,7.20070707070707
Ytre Utsira,1968,7,7.34146464646465
Ytre Utsira,1968,8,8.32414141414141
Ytre Utsira,1968,9,NaN
Ytre Utsira,1968,10,NaN
Ytre Utsira,1968,11,NaN
Ytre Utsira,1968,12,NaN
Ytre Utsira,1969,1,5.78257575757576
Ytre Utsira,1969,2,NaN
Ytre Utsira,1969,3,NaN
Ytre Utsira,1969,4,5.16555555555556
Ytre Utsira,1969,5,5.87585858585859
Ytre Utsira,1969,6,6.77823232323232
Ytre Utsira,1969,7,7.09520202020202
Ytre Utsira,1969,8,9.64434343434343
Ytre Utsira,1969,9,NaN
Ytre Utsira,1969,10,9.23545454545454
Ytre Utsira,1969,11,9.60474747474748
Ytre Utsira,1969,12,NaN
Ytre Utsira,1970,1,5.71772727272727
Ytre Utsira,1970,2,5.26469696969697
Ytre Utsira,1970,3,4.91429292929293
Ytre Utsira,1970,4,4.9080303030303
Ytre Utsira,1970,5,5.59732323232323
Ytre Utsira,1970,6,6.10257575757576
Ytre Utsira,1970,7,6.75772727272727
Ytre Utsira,1970,8,10.5863131313131
Ytre Utsira,1970,9,9.49212121212121
Ytre Utsira,1970,10,10.124696969697
Ytre Utsira,1970,11,9.38020202020202
Ytre Utsira,1970,12,8.22287878787879
Ytre Utsira,1971,1,6.34510101010101
Ytre Utsira,1971,2,6.18419191919192
Ytre Utsira,1971,3,5.92020202020202
Ytre Utsira,1971,4,5.53777777777778
Ytre Utsira,1971,5,6.68742424242424
Ytre Utsira,1971,6,7.5019696969697
Ytre Utsira,1971,7,7.2489898989899
Ytre Utsira,1971,8,10.5161111111111
Ytre Utsira,1971,9,NaN
Ytre Utsira,1971,10,NaN
Ytre Utsira,1971,11,9.65313131313131
Ytre Utsira,1971,12,8.14252525252525
Ytre Utsira,1972,1,7.27924242424242
Ytre Utsira,1972,2,5.65954545454546
Ytre Utsira,1972,3,5.41015151515152
Ytre Utsira,1972,4,5.85449494949495
Ytre Utsira,1972,5,6.81161616161616
Ytre Utsira,1972,6,7.71161616161616
Ytre Utsira,1972,7,8.8170202020202
Ytre Utsira,1972,8,9.75136363636364
Ytre Utsira,1972,9,9.05171717171717
Ytre Utsira,1972,10,9.65560606060606
Ytre Utsira,1972,11,10.2284848484848
Ytre Utsira,1972,12,NaN
Ytre Utsira,1973,1,7.48868686868687
Ytre Utsira,1973,2,7.13691919191919
Ytre Utsira,1973,3,6.68116161616162
Ytre Utsira,1973,4,7.23237373737374
Ytre Utsira,1973,5,6.96924242424242
Ytre Utsira,1973,6,8.11742424242424
Ytre Utsira,1973,7,8.02005050505051
Ytre Utsira,1973,8,10.2183333333333
Ytre Utsira,1973,9,9.05878787878788
Ytre Utsira,1973,10,7.81075757575758
Ytre Utsira,1973,11,8.57126262626263
Ytre Utsira,1973,12,8.4079797979798
Ytre Utsira,1974,1,6.56575757575758
Ytre Utsira,1974,2,5.50712121212121
Ytre Utsira,1974,3,4.98252525252525
Ytre Utsira,1974,4,6.18914141414141
Ytre Utsira,1974,5,7.0070202020202
Ytre Utsira,1974,6,7.46818181818182
Ytre Utsira,1974,7,8.40929292929293
Ytre Utsira,1974,8,11.4826262626263
Ytre Utsira,1974,9,11.6440404040404
Ytre Utsira,1974,10,NaN
Ytre Utsira,1974,11,8.86116161616162
Ytre Utsira,1974,12,7.44424242424242
Ytre Utsira,1975,1,7.25787878787879
Ytre Utsira,1975,2,6.03828282828283
Ytre Utsira,1975,3,5.76979797979798
Ytre Utsira,1975,4,6.1569696969697
Ytre Utsira,1975,5,6.79272727272727
Ytre Utsira,1975,6,7.59494949494949
Ytre Utsira,1975,7,8.06621212121212
Ytre Utsira,1975,8,NaN
Ytre Utsira,1975,9,12.2763131313131
Ytre Utsira,1975,10,11.7088383838384
Ytre Utsira,1975,11,9.27222222222222
Ytre Utsira,1975,12,NaN
Ytre Utsira,1976,1,7.66888888888889
Ytre Utsira,1976,2,5.9210101010101
Ytre Utsira,1976,3,5.44969696969697
Ytre Utsira,1976,4,6.10393939393939
Ytre Utsira,1976,5,7.0559595959596
Ytre Utsira,1976,6,7.33146464646465
Ytre Utsira,1976,7,8.22828282828283
Ytre Utsira,1976,8,8.6829797979798
Ytre Utsira,1976,9,10.2925757575758
Ytre Utsira,1976,10,11.0125252525253
Ytre Utsira,1976,11,10.2374242424242
Ytre Utsira,1976,12,8.73277777777778
Ytre Utsira,1977,1,6.38090909090909
Ytre Utsira,1977,2,5.65318181818182
Ytre Utsira,1977,3,4.85237373737374
Ytre Utsira,1977,4,4.53853535353535
Ytre Utsira,1977,5,5.88550505050505
Ytre Utsira,1977,6,6.46368686868687
Ytre Utsira,1977,7,6.525
Ytre Utsira,1977,8,8.44308080808081
Ytre Utsira,1977,9,9.82424242424242
Ytre Utsira,1977,10,10.624696969697
Ytre Utsira,1977,11,9.77191919191919
Ytre Utsira,1977,12,8.13353535353535
Ytre Utsira,1978,1,7.0870202020202
Ytre Utsira,1978,2,6.30727272727273
Ytre Utsira,1978,3,4.73909090909091
Ytre Utsira,1978,4,5.7010101010101
Ytre Utsira,1978,5,6.67989898989899
Ytre Utsira,1978,6,6.8179797979798
Ytre Utsira,1978,7,8.49570707070707
Ytre Utsira,1978,8,8.71075757575758
Ytre Utsira,1978,9,7.71868686868687
Ytre Utsira,1978,10,9.80313131313131
Ytre Utsira,1978,11,10.5587373737374
Ytre Utsira,1978,12,8.96308080808081
Ytre Utsira,1979,1,5.79277777777778
Ytre Utsira,1979,2,4.57393939393939
Ytre Utsira,1979,3,4.05126262626263
Ytre Utsira,1979,4,4.37858585858586
Ytre Utsira,1979,5,5.0789898989899
Ytre Utsira,1979,6,5.87585858585859
Ytre Utsira,1979,7,5.9640404040404
Ytre Utsira,1979,8,9.26191919191919
Ytre Utsira,1979,9,NaN
